graph_id,graph_node,connection_data
8508,8,"[(0, 3), (0, 4), (0, 5), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8509,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8510,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8511,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7)]"
8512,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8513,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 7), (2, 7), (3, 6), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8514,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 7), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6)]"
8515,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 7), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7)]"
8516,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 7), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8517,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (1, 4), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7)]"
8518,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (2, 6), (2, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8519,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (2, 6), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7)]"
8520,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (2, 6), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8521,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 7), (2, 6), (2, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8522,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6)]"
8523,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (6, 7)]"
8524,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7)]"
8525,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8526,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8527,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8528,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7)]"
8529,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8530,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (1, 4), (1, 5), (1, 6), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8531,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7)]"
8532,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8533,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (2, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8534,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8535,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8536,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7)]"
8537,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8538,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8539,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8540,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8541,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7)]"
8542,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8543,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8544,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7)]"
8545,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8546,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 7), (6, 7)]"
8547,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 7), (6, 7)]"
8548,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 7), (6, 7)]"
8549,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (4, 5), (4, 6), (4, 7), (5, 7), (6, 7)]"
8550,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (5, 7), (6, 7)]"
8551,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (6, 7)]"
8552,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 7)]"
8553,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 7), (6, 7)]"
8554,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7)]"
8555,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8556,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7)]"
8557,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6)]"
8558,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (5, 7)]"
8559,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7)]"
8560,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
8561,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
8562,8,"[(0, 3), (0, 4), (0, 5), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7), (6, 7)]"
8563,8,"[(0, 3), (0, 4), (0, 5), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (6, 7)]"
8564,8,"[(0, 3), (0, 4), (0, 5), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7)]"
8565,8,"[(0, 3), (0, 4), (0, 5), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (6, 7)]"
8566,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (2, 6), (3, 5), (3, 7), (4, 6), (5, 7), (6, 7)]"
8567,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7), (6, 7)]"
8568,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (3, 5), (4, 6), (5, 7), (6, 7)]"
8569,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (6, 7)]"
8570,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (5, 7), (6, 7)]"
8571,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (6, 7)]"
8572,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (4, 6), (5, 7), (6, 7)]"
8573,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (4, 6), (4, 7), (6, 7)]"
8574,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (4, 6), (4, 7), (5, 7)]"
8575,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (4, 6), (4, 7), (5, 7), (6, 7)]"
8576,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (6, 7)]"
8577,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (5, 7)]"
8578,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (5, 7), (6, 7)]"
8579,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7)]"
8580,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7), (6, 7)]"
8581,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7)]"
8582,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
8583,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (4, 6), (6, 7)]"
8584,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (4, 6), (5, 7)]"
8585,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (4, 6), (5, 7), (6, 7)]"
8586,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (4, 6), (4, 7), (6, 7)]"
8587,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (4, 6), (4, 7), (5, 7)]"
8588,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (4, 6), (4, 7), (5, 7), (6, 7)]"
8589,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6)]"
8590,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (6, 7)]"
8591,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (5, 7)]"
8592,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (5, 7), (6, 7)]"
8593,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7)]"
8594,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (6, 7)]"
8595,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7)]"
8596,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
8597,8,"[(0, 3), (0, 4), (0, 5), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
8598,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7)]"
8599,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (4, 6), (5, 7)]"
8600,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
8601,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
8602,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
8603,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7)]"
8604,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7)]"
8605,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6)]"
8606,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (5, 7)]"
8607,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
8608,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7)]"
8609,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
8610,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
8611,8,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
8612,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 6), (6, 7)]"
8613,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (4, 6), (4, 7), (5, 6), (5, 7)]"
8614,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8615,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 7), (4, 6), (5, 6), (5, 7), (6, 7)]"
8616,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 6)]"
8617,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 6), (6, 7)]"
8618,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
8619,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8620,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
8621,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
8622,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
8623,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
8624,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
8625,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
8626,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
8627,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 7), (5, 6), (6, 7)]"
8628,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 7), (5, 6), (5, 7)]"
8629,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
8630,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (3, 5), (4, 7), (5, 6), (5, 7), (6, 7)]"
8631,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (3, 5), (3, 7), (4, 7), (5, 6), (5, 7)]"
8632,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (3, 5), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
8633,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (4, 7), (5, 6), (5, 7), (6, 7)]"
8634,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 7), (5, 6), (6, 7)]"
8635,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 7), (5, 6), (5, 7)]"
8636,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
8637,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (4, 7), (5, 6), (5, 7)]"
8638,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (4, 7), (5, 6), (5, 7), (6, 7)]"
8639,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (5, 6), (5, 7)]"
8640,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (5, 6), (5, 7), (6, 7)]"
8641,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 7), (5, 6), (6, 7)]"
8642,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 7), (5, 6), (5, 7)]"
8643,8,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
